templateKey,normalizedTemplate,bglCategory,bglComponent,bglSeverity,totalRecords,normalTruthCount,anomalyTruthCount,TP,TN,FP,FN,errorCount,errorRate,correctCount,accuracy,directLlmCount,directGuardCount,cacheHitCount,cacheFromLlmCount,cacheFromGuardCount,cacheableCount,nonCacheableCount,validOutputCount,invalidOutputCount,labelConflict
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:c6:<num>:<num>:0d:<num>:e9:<num>:ea ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:C6:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:EA ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:c6:<num>:<num>:0d:<num>:e9:<num>:f9 ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:C6:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:F9 ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:c6:<num>:<num>:0d:<num>:e9:<num>:fe ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:C6:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:FE ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e3:9c:<num>:0d:<num>:e9:1c:<num> ip=<ip> v=<num> t=<num> status=m tue aug <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E3:9C:<NUM>:0D:<NUM>:E9:1C:<NUM> ip=<IP> v=<NUM> t=<NUM> status=M Tue Aug <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:c6:ba:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:C6:BA:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:c6:bf:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:C6:BF:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
"bgl|category=null|component=discovery|severity=info|message=node card vpd check: u11 node in processor card slot j16 do not match. vpd ecid 07510da0d72fffff0b0819f148c1, found <num>","Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 07510DA0D72FFFFF0B0819F148C1, found <NUM>",NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 0014a150 dear 007fdee8,iar 0014a150 dear 007fdee8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
"bgl|category=null|component=discovery|severity=info|message=node card vpd check: u11 node in processor card slot j16 do not match. vpd ecid 07510d44552fffff0c0e1ae094d3, found <num>","Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 07510D44552FFFFF0C0E1AE094D3, found <NUM>",NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:c6:c4:<num>:0d:<num>:e9:<num>:3b ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:C6:C4:<NUM>:0D:<NUM>:E9:<NUM>:3B ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:c6:c9:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:C6:C9:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 00105e84 dear 0245770c,iar 00105e84 dear 0245770c,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:d3:<num>:0d:<num>:e9:<num>:2c ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:D3:<NUM>:0D:<NUM>:E9:<NUM>:2C ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:b0:<num>:0d:<num>:e9:<num>:4f ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:B0:<NUM>:0D:<NUM>:E9:<NUM>:4F ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:b5:<num>:0d:<num>:e9:<num>:4a ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:B5:<NUM>:0D:<NUM>:E9:<NUM>:4A ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:ba:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:BA:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 0014a150 dear 007f47f8,iar 0014a150 dear 007f47f8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:bf:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:BF:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 00149f88 dear 009b96c8,iar 00149f88 dear 009b96c8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:c9:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:C9:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:ce:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:CE:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:ab:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:AB:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:dd:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:DD:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:e7:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:E7:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 00149f88 dear 009bcb48,iar 00149f88 dear 009bcb48,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 00105e88 dear 02f5935c,iar 00105e88 dear 02f5935c,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 00149f88 dear 009bd1d8,iar 00149f88 dear 009bd1d8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 0014a150 dear 007f4e88,iar 0014a150 dear 007f4e88,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:1f:<num>:<num>:0d:<num>:ea:e0:9f ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:1F:<NUM>:<NUM>:0D:<NUM>:EA:E0:9F ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e3:<num>:<num>:0d:<num>:e9:1c:f9 ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E3:<NUM>:<NUM>:0D:<NUM>:E9:1C:F9 ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:<num>:<num>:0d:<num>:e9:<num>:cc ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:CC ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:<num>:<num>:0d:<num>:e9:<num>:7c ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:7C ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:<num>:<num>:0d:<num>:e9:<num>:8b ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:8B ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e3:a6:<num>:0d:<num>:e9:1c:<num> ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E3:A6:<NUM>:0D:<NUM>:E9:1C:<NUM> ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:7e:<num>:<num>:0d:<num>:ea:<num>:a8 ip=<ip> v=<num> t=<num> status=m thu aug <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:7E:<NUM>:<NUM>:0D:<NUM>:EA:<NUM>:A8 ip=<IP> v=<NUM> t=<NUM> status=M Thu Aug <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e8:d8:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num> status=m fri jul <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E8:D8:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM> status=M Fri Jul <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 003a90d4 dear 00c052b8,iar 003a90d4 dear 00c052b8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:<num>:<num>:0d:<num>:e9:<num>:bd ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:BD ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:<num>:<num>:0d:<num>:e9:<num>:c7 ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:C7 ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:7e:<num>:<num>:0d:<num>:ea:<num>:a8 ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:7E:<NUM>:<NUM>:0D:<NUM>:EA:<NUM>:A8 ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e3:a1:<num>:0d:<num>:e9:1c:5e ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E3:A1:<NUM>:0D:<NUM>:E9:1C:5E ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e8:d3:<num>:0d:<num>:e9:<num>:2c ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E8:D3:<NUM>:0D:<NUM>:E9:<NUM>:2C ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:<num>:<num>:0d:<num>:e9:<num>:ef ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:EF ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 00105e88 dear 02f5937c,iar 00105e88 dear 02f5937c,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e3:a1:<num>:0d:<num>:e9:1c:5e ip=<ip> v=<num> t=<num> status=m thu aug <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E3:A1:<NUM>:0D:<NUM>:E9:1C:5E ip=<IP> v=<NUM> t=<NUM> status=M Thu Aug <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 003a90d4 dear 00b378f8,iar 003a90d4 dear 00b378f8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:bd:a6:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BD:A6:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
"bgl|category=null|component=discovery|severity=info|message=node card vpd check: u01 node in processor card slot j13 do not match. vpd ecid 07490da00f2fffff01071b3110da, found <num>","Node card VPD check: U01 node in processor card slot J13 do not match. VPD ecid 07490DA00F2FFFFF01071B3110DA, found <NUM>",NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 00149f88 dear 00a580d8,iar 00149f88 dear 00a580d8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e3:<num>:<num>:0d:<num>:e9:1c:db ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E3:<NUM>:<NUM>:0D:<NUM>:E9:1C:DB ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
"bgl|category=null|component=discovery|severity=info|message=node card vpd check: u01 node in processor card slot j13 do not match. vpd ecid 04c580a6de2fffff0b061ae084d1, found <num>","Node card VPD check: U01 node in processor card slot J13 do not match. VPD ecid 04C580A6DE2FFFFF0B061AE084D1, found <NUM>",NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 003a90d4 dear 00b373e8,iar 003a90d4 dear 00b373e8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:be:9d:<num>:0d:<num>:e9:<num>:<num> ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BE:9D:<NUM>:0D:<NUM>:E9:<NUM>:<NUM> ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:be:<num>:<num>:0d:<num>:e9:<num>:6c ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BE:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:6C ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:be:<num>:<num>:0d:<num>:e9:<num>:7b ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BE:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:7B ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
"bgl|category=null|component=discovery|severity=info|message=node card vpd check: u01 node in processor card slot j13 do not match. vpd ecid 04c57df2c87bffff0b041a610ec6, found 04de8074de2fffff09031b408ad9","Node card VPD check: U01 node in processor card slot J13 do not match. VPD ecid 04C57DF2C87BFFFF0B041A610EC6, found 04DE8074DE2FFFFF09031B408AD9",NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:1f:<num>:<num>:0d:<num>:ea:e0:9d ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:1F:<NUM>:<NUM>:0D:<NUM>:EA:E0:9D ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:d5:<num>:<num>:0d:<num>:e9:2a:<num> ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:D5:<NUM>:<NUM>:0D:<NUM>:E9:2A:<NUM> ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 003a90d4 dear 00b36e78,iar 003a90d4 dear 00b36e78,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:be:<num>:<num>:0d:<num>:e9:<num>:e9 ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BE:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:E9 ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=ras|component=kernel|severity=info|message=iar 0014a150 dear 007f75e8,iar 0014a150 dear 007f75e8,RAS,KERNEL,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=ido chip status changed: ff:f2:9f:<num>:e3:<num>:<num>:0d:<num>:e9:1c:d6 ip=<ip> v=<num> t=<num> status=m tue sep <num> <num>:<num>:<num> pdt <num>,Ido chip status changed: FF:F2:9F:<NUM>:E3:<NUM>:<NUM>:0D:<NUM>:E9:1C:D6 ip=<IP> v=<NUM> t=<NUM> status=M Tue Sep <NUM> <NUM>:<NUM>:<NUM> PDT <NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
bgl|category=null|component=discovery|severity=info|message=new ido chip inserted into the database: ff:f2:9f:<num>:be:<num>:<num>:0d:<num>:e9:<num>:fd ip=<ip> v=<num> t=<num>,New ido chip inserted into the database: FF:F2:9F:<NUM>:BE:<NUM>:<NUM>:0D:<NUM>:E9:<NUM>:FD ip=<IP> v=<NUM> t=<NUM>,NULL,DISCOVERY,INFO,2,2,0,0,2,0,0,0,0.0,2,1.0,1,0,1,1,0,2,0,2,0,false
